%iy  id  it imin   Q*      QH      QE      Qs      Qf    Wind    RH     Td     press   rain    Kdn    snow    ldown   fcld    wuh     xsmd    lai_hr  Kdiff   Kdir    Wd
1985 333 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.00000 83.00 7.20 100.50 0.00 0.00 -999.00 291.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 13.00
1985 333 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 79.00 8.50 100.50 0.00 111.00 -999.00 276.00 -999.00 -999.00 -999.00 -999.00 42.00 403.00 10.00
1985 333 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 75.00 9.90 100.50 0.00 245.00 -999.00 286.00 -999.00 -999.00 -999.00 -999.00 68.00 591.00 11.00
1985 333 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.90000 67.00 13.30 100.50 0.00 346.00 -999.00 279.00 -999.00 -999.00 -999.00 -999.00 82.00 687.00 19.00
1985 333 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.80000 67.00 13.40 100.50 0.00 372.00 -999.00 282.00 -999.00 -999.00 -999.00 -999.00 100.00 619.00 38.00
1985 333 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.80000 67.00 13.40 100.50 0.00 372.00 -999.00 291.00 -999.00 -999.00 -999.00 -999.00 100.00 608.00 61.00
1985 333 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.90000 65.00 13.40 100.50 0.00 342.00 -999.00 290.00 -999.00 -999.00 -999.00 -999.00 84.00 631.00 76.00
1985 333 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.00000 66.00 13.50 100.50 0.00 247.00 -999.00 289.00 -999.00 -999.00 -999.00 -999.00 72.00 526.00 89.00
1985 333 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 67.00 13.50 100.50 0.00 124.00 -999.00 300.00 -999.00 -999.00 -999.00 -999.00 50.00 326.00 90.00
1985 333 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.20000 67.00 13.60 100.50 0.00 32.00 -999.00 317.00 -999.00 -999.00 -999.00 -999.00 18.00 103.00 86.00
1985 333 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.70000 76.00 11.10 100.50 0.00 1.00 -999.00 307.00 -999.00 -999.00 -999.00 -999.00 1.00 0.00 79.00
1985 333 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.10000 76.00 12.40 100.54 0.00 0.00 -999.00 326.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 50.00
1985 333 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.80000 79.00 10.70 100.54 0.10 0.00 -999.00 332.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 72.00
1985 333 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.40000 81.00 10.20 100.54 0.10 0.00 -999.00 339.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 70.00
1985 333 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.60000 84.00 9.60 100.54 0.30 0.00 -999.00 343.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 66.00
1985 333 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.30000 82.00 9.80 100.54 0.30 0.00 -999.00 335.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 57.00
1985 334 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.10000 82.00 9.60 100.54 0.40 0.00 -999.00 329.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 50.00
1985 334 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.70000 82.00 9.60 100.54 0.50 0.00 -999.00 328.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 41.00
1985 334 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.30000 82.00 9.60 100.54 0.50 0.00 -999.00 325.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 34.00
1985 334 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.00000 81.00 9.30 100.54 0.40 0.00 -999.00 326.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 28.00
1985 334 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 83.00 8.20 100.54 0.20 0.00 -999.00 304.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 26.00
1985 334 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.20000 82.00 8.10 100.54 0.00 0.00 -999.00 303.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 21.00
1985 334 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.00000 83.00 7.20 100.54 0.00 0.00 -999.00 284.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 17.00
1985 334 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 64.00 7.60 100.68 0.00 0.00 -999.00 266.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 340.00
1985 334 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 84.00 6.40 100.68 0.00 0.00 -999.00 278.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 12.00
1985 334 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 83.00 7.50 100.68 0.00 106.00 -999.00 275.00 -999.00 -999.00 -999.00 -999.00 46.00 362.00 7.00
1985 334 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.20000 81.00 8.30 100.68 0.00 214.00 -999.00 274.00 -999.00 -999.00 -999.00 -999.00 90.00 433.00 3.00
1985 334 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 77.00 11.30 100.68 0.00 317.00 -999.00 291.00 -999.00 -999.00 -999.00 -999.00 116.00 518.00 357.00
1985 334 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.90000 69.00 12.00 100.68 0.00 398.00 -999.00 286.00 -999.00 -999.00 -999.00 -999.00 110.00 657.00 358.00
1985 334 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.80000 62.00 12.50 100.68 0.00 408.00 -999.00 283.00 -999.00 -999.00 -999.00 -999.00 96.00 702.00 4.00
1985 334 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.50000 60.00 12.90 100.68 0.00 361.00 -999.00 280.00 -999.00 -999.00 -999.00 -999.00 85.00 679.00 15.00
1985 334 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 58.00 13.70 100.68 0.00 272.00 -999.00 289.00 -999.00 -999.00 -999.00 -999.00 73.00 611.00 18.00
1985 334 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.60000 58.00 13.70 100.68 0.00 153.00 -999.00 284.00 -999.00 -999.00 -999.00 -999.00 52.00 474.00 19.00
1985 334 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.70000 58.00 13.80 100.68 0.00 46.00 -999.00 282.00 -999.00 -999.00 -999.00 -999.00 20.00 198.00 24.00
1985 334 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.80000 65.00 12.00 100.68 0.00 2.00 -999.00 282.00 -999.00 -999.00 -999.00 -999.00 1.00 0.00 32.00
1985 334 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.70000 73.00 9.90 100.71 0.00 0.00 -999.00 285.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 21.00
1985 334 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.00000 77.00 8.90 100.71 0.00 0.00 -999.00 308.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 22.00
1985 334 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 79.00 8.40 100.71 0.00 0.00 -999.00 310.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 17.00
1985 334 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.40000 84.00 7.90 100.66 0.00 0.00 -999.00 302.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 93.00
1985 334 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.00000 88.00 7.50 100.55 0.00 0.00 -999.00 295.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 169.00
1985 335 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 92.00 7.70 100.39 0.00 0.00 -999.00 289.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 248.00
1985 335 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 95.00 7.40 100.18 0.00 0.00 -999.00 266.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 328.00
1985 335 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.10000 92.00 7.50 99.96 0.00 0.00 -999.00 265.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 330.00
1985 335 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.70000 88.00 7.50 99.74 0.00 0.00 -999.00 264.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 333.00
1985 335 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.40000 85.00 7.00 99.52 0.00 0.00 -999.00 264.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 303.00
1985 335 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.80000 80.00 6.90 99.47 0.00 0.00 -999.00 263.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 306.00
1985 335 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.90000 80.00 7.20 99.60 0.00 0.00 -999.00 263.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 310.00
1985 335 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 9.80000 81.00 6.80 99.19 0.00 0.00 -999.00 263.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 210.00
1985 335 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.50000 70.00 6.80 99.66 0.00 0.00 -999.00 264.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 344.00
1985 335 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 60.00 8.50 100.13 0.00 121.00 -999.00 264.00 -999.00 -999.00 -999.00 -999.00 37.00 506.00 348.00
1985 335 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 78.00 9.40 100.60 0.00 257.00 -999.00 265.00 -999.00 -999.00 -999.00 -999.00 61.00 677.00 348.00
1985 335 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 70.00 17.30 100.61 0.00 367.00 -999.00 270.00 -999.00 -999.00 -999.00 -999.00 72.00 771.00 345.00
1985 335 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 68.00 18.70 100.62 0.00 427.00 -999.00 272.00 -999.00 -999.00 -999.00 -999.00 81.00 796.00 340.00
1985 335 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 49.00 20.00 100.63 0.00 430.00 -999.00 276.00 -999.00 -999.00 -999.00 -999.00 89.00 772.00 330.00
1985 335 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 52.00 19.00 100.61 0.00 387.00 -999.00 280.00 -999.00 -999.00 -999.00 -999.00 83.00 754.00 295.00
1985 335 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 56.00 18.00 100.60 0.00 296.00 -999.00 280.00 -999.00 -999.00 -999.00 -999.00 66.00 710.00 230.00
1985 335 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 59.00 17.00 100.59 0.00 166.00 -999.00 281.00 -999.00 -999.00 -999.00 -999.00 47.00 561.00 235.00
1985 335 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 63.00 16.00 100.57 0.00 49.00 -999.00 279.00 -999.00 -999.00 -999.00 -999.00 18.00 231.00 265.00
1985 335 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 67.00 15.00 100.56 0.00 2.00 -999.00 277.00 -999.00 -999.00 -999.00 -999.00 1.00 0.00 298.00
1985 335 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 72.00 14.00 100.55 0.00 0.00 -999.00 275.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 320.00
1985 335 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 84.00 13.60 100.54 0.00 0.00 -999.00 274.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 343.00
1985 335 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 86.00 10.10 100.53 0.00 0.00 -999.00 273.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 350.00
1985 335 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 86.00 9.20 100.52 0.00 0.00 -999.00 272.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 351.00
1985 335 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 86.00 9.10 100.52 0.00 0.00 -999.00 271.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 349.00
1985 336 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 86.00 9.10 100.51 0.00 0.00 -999.00 271.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 350.00
1985 336 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 86.00 8.10 100.50 0.00 0.00 -999.00 271.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 345.00
1985 336 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.60000 87.00 7.90 100.27 0.00 0.00 -999.00 270.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 336.00
1985 336 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 89.00 7.10 100.04 0.00 0.00 -999.00 276.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 333.00
1985 336 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.90000 90.00 6.90 99.81 0.00 0.00 -999.00 281.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 334.00
1985 336 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.50000 93.00 6.50 99.58 0.00 0.00 -999.00 288.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 333.00
1985 336 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 8.20000 92.00 5.90 99.35 0.00 0.00 -999.00 288.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 331.00
1985 336 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 9.80000 92.00 5.90 99.12 0.00 0.00 -999.00 281.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 328.00
1985 336 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.50000 89.00 6.10 99.58 0.00 0.00 -999.00 270.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 328.00
1985 336 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 84.00 7.80 100.03 0.00 116.00 -999.00 270.00 -999.00 -999.00 -999.00 -999.00 36.00 488.00 333.00
1985 336 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 78.00 9.90 100.49 0.00 249.00 -999.00 272.00 -999.00 -999.00 -999.00 -999.00 60.00 660.00 338.00
1985 336 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 71.00 17.00 100.49 0.00 358.00 -999.00 275.00 -999.00 -999.00 -999.00 -999.00 71.00 757.00 343.00
1985 336 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 51.00 18.00 100.49 0.00 422.00 -999.00 279.00 -999.00 -999.00 -999.00 -999.00 77.00 798.00 11.00
1985 336 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 49.00 19.00 100.49 0.00 431.00 -999.00 283.00 -999.00 -999.00 -999.00 -999.00 78.00 802.00 84.00
1985 336 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 54.00 18.20 100.49 0.00 385.00 -999.00 285.00 -999.00 -999.00 -999.00 -999.00 74.00 770.00 102.00
1985 336 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 61.00 17.30 100.49 0.00 288.00 -999.00 287.00 -999.00 -999.00 -999.00 -999.00 67.00 680.00 106.00
1985 336 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 68.00 16.50 100.49 0.00 159.00 -999.00 287.00 -999.00 -999.00 -999.00 -999.00 50.00 512.00 105.00
1985 336 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 75.00 15.70 100.48 0.00 46.00 -999.00 286.00 -999.00 -999.00 -999.00 -999.00 20.00 204.00 102.00
1985 336 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 84.00 14.80 100.48 0.00 2.00 -999.00 285.00 -999.00 -999.00 -999.00 -999.00 1.00 0.00 65.00
1985 336 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 94.00 14.00 100.48 0.00 0.00 -999.00 283.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 29.00
1985 336 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 94.00 13.30 100.52 0.00 0.00 -999.00 282.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 5.00
1985 336 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 94.00 9.50 100.56 0.00 0.00 -999.00 282.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 3.00
1985 336 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 94.00 8.70 100.60 0.00 0.00 -999.00 281.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 14.00
1985 336 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 90.00 6.90 100.60 0.00 0.00 -999.00 295.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 6.00
1985 337 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 86.00 6.80 100.60 0.00 0.00 -999.00 311.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 5.00
1985 337 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 82.00 7.40 100.60 0.00 0.00 -999.00 309.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 4.00
1985 337 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 81.00 7.70 100.62 0.00 0.00 -999.00 320.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 2.00
1985 337 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 80.00 7.20 100.65 0.00 0.00 -999.00 307.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 358.00
1985 337 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 79.00 7.40 100.68 0.00 0.00 -999.00 319.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 358.00
1985 337 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 78.00 7.40 100.70 0.00 0.00 -999.00 311.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 337 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 77.00 7.10 100.73 0.00 0.00 -999.00 307.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 1.00
1985 337 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 76.00 7.00 100.75 0.00 0.00 -999.00 298.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 3.00
1985 337 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 80.00 6.90 100.81 0.00 0.00 -999.00 304.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 3.00
1985 337 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 84.00 8.10 100.86 0.00 95.00 -999.00 302.00 -999.00 -999.00 -999.00 -999.00 47.00 288.00 3.00
1985 337 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 88.00 9.00 100.91 0.00 213.00 -999.00 303.00 -999.00 -999.00 -999.00 -999.00 87.00 438.00 1.00
1985 337 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 83.00 12.80 100.89 0.00 320.00 -999.00 307.00 -999.00 -999.00 -999.00 -999.00 99.00 582.00 358.00
1985 337 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 78.00 13.70 100.86 0.00 399.00 -999.00 297.00 -999.00 -999.00 -999.00 -999.00 90.00 716.00 302.00
1985 337 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 74.00 14.50 100.83 0.00 423.00 -999.00 284.00 -999.00 -999.00 -999.00 -999.00 80.00 781.00 215.00
1985 337 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 70.00 15.30 100.81 0.00 382.00 -999.00 285.00 -999.00 -999.00 -999.00 -999.00 73.00 771.00 204.00
1985 337 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 67.00 16.20 100.78 0.00 289.00 -999.00 285.00 -999.00 -999.00 -999.00 -999.00 63.00 705.00 204.00
1985 337 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 63.00 17.00 100.75 0.00 161.00 -999.00 283.00 -999.00 -999.00 -999.00 -999.00 45.00 553.00 196.00
1985 337 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 68.00 16.00 100.78 0.00 47.00 -999.00 282.00 -999.00 -999.00 -999.00 -999.00 18.00 225.00 188.00
1985 337 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 72.00 15.00 100.80 0.00 2.00 -999.00 280.00 -999.00 -999.00 -999.00 -999.00 1.00 0.00 190.00
1985 337 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 77.00 14.00 100.81 0.00 0.00 -999.00 280.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 173.00
1985 337 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 82.00 13.00 100.84 0.00 0.00 -999.00 280.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 139.00
1985 337 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 88.00 12.00 100.86 0.00 0.00 -999.00 279.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 99.00
1985 337 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 94.00 11.00 100.88 0.00 0.00 -999.00 279.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 351.00
1985 337 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 89.00 8.70 100.86 0.00 0.00 -999.00 279.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 341.00
1985 338 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 85.00 7.70 100.85 0.00 0.00 -999.00 284.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 341.00
1985 338 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 82.00 7.20 100.83 0.00 0.00 -999.00 288.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 340.00
1985 338 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 81.00 7.10 100.84 0.00 0.00 -999.00 289.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 343.00
1985 338 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 80.00 6.80 100.86 0.00 0.00 -999.00 295.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 353.00
1985 338 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 79.00 6.80 100.86 0.00 0.00 -999.00 295.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 2.00
1985 338 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 78.00 6.80 100.88 0.00 0.00 -999.00 293.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 9.00
1985 338 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 77.00 6.70 100.89 0.00 0.00 -999.00 293.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 14.00
1985 338 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 76.00 8.20 100.90 0.00 0.00 -999.00 290.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 22.00
1985 338 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 80.00 6.80 100.94 0.00 0.00 -999.00 287.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 24.00
1985 338 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 83.00 9.40 100.98 0.00 90.00 -999.00 294.00 -999.00 -999.00 -999.00 -999.00 43.00 286.00 20.00
1985 338 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 87.00 10.00 101.02 0.00 195.00 -999.00 296.00 -999.00 -999.00 -999.00 -999.00 88.00 388.00 2.00
1985 338 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 84.00 11.30 101.02 0.00 276.00 -999.00 301.00 -999.00 -999.00 -999.00 -999.00 135.00 381.00 357.00
1985 338 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 80.00 12.70 101.02 0.00 321.00 -999.00 305.00 -999.00 -999.00 -999.00 -999.00 167.00 361.00 227.00
1985 338 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 77.00 14.00 101.02 0.00 328.00 -999.00 306.00 -999.00 -999.00 -999.00 -999.00 178.00 344.00 237.00
1985 338 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 79.00 13.50 100.99 0.00 284.00 -999.00 307.00 -999.00 -999.00 -999.00 -999.00 175.00 270.00 246.00
1985 338 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 82.00 13.00 100.96 0.00 204.00 -999.00 309.00 -999.00 -999.00 -999.00 -999.00 147.00 177.00 250.00
1985 338 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 85.00 12.50 100.93 0.00 111.00 -999.00 311.00 -999.00 -999.00 -999.00 -999.00 89.00 96.00 225.00
1985 338 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 88.00 12.00 100.90 0.00 31.00 -999.00 305.00 -999.00 -999.00 -999.00 -999.00 28.00 24.00 214.00
1985 338 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 90.00 11.50 100.87 0.00 1.00 -999.00 308.00 -999.00 -999.00 -999.00 -999.00 1.00 0.00 218.00
1985 338 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 94.00 11.00 100.84 0.00 0.00 -999.00 302.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 226.00
1985 338 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 91.00 11.00 100.85 0.00 0.00 -999.00 284.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 236.00
1985 338 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 89.00 11.00 100.86 0.00 0.00 -999.00 280.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 251.00
1985 338 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 87.00 11.00 100.87 0.00 0.00 -999.00 283.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 260.00
1985 338 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 89.00 10.70 100.87 0.00 0.00 -999.00 287.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 272.00
1985 339 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 91.00 10.30 100.88 0.00 0.00 -999.00 276.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 278.00
1985 339 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 93.00 10.00 100.88 0.00 0.00 -999.00 276.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 288.00
1985 339 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 90.00 9.80 100.88 0.00 0.00 -999.00 278.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 304.00
