folder_name,area,width,mean_building_height,mean_building_height_side1,mean_building_height_side2,lh_ratio,direction,mrt_mean,mrt_min,mrt_max,dir_sin,dir_cos
width30_deg180_h5to25,3000.0,30.0,15.0,5,25,2.0,180,34.63,29.99,36.47,1.2246467991473532e-16,-1.0
width30_deg180_h5to5,3000.0,30.0,5.0,5,5,6.0,180,35.55,30.21,36.35,1.2246467991473532e-16,-1.0
width35_deg000_h10to10,3500.0,35.0,10.0,10,10,3.5,0,35.3,30.19,36.4,0.0,1.0
width35_deg000_h10to15,3500.0,35.0,12.5,10,15,2.8,0,35.28,29.89,36.48,0.0,1.0
width35_deg000_h10to20,3500.0,35.0,15.0,10,20,2.3333333333333335,0,35.33,29.82,36.61,0.0,1.0
width35_deg000_h10to25,3500.0,35.0,17.5,10,25,2.0,0,35.39,29.88,36.68,0.0,1.0
width35_deg000_h15to15,3500.0,35.0,15.0,15,15,2.3333333333333335,0,35.18,29.88,36.58,0.0,1.0
width35_deg000_h15to20,3500.0,35.0,17.5,15,20,2.0,0,35.24,29.82,36.72,0.0,1.0
width35_deg000_h15to25,3500.0,35.0,20.0,15,25,1.75,0,35.32,29.89,36.77,0.0,1.0
width35_deg000_h20to20,3500.0,35.0,20.0,20,20,1.75,0,35.06,29.75,36.71,0.0,1.0
width35_deg000_h20to25,3500.0,35.0,22.5,20,25,1.5555555555555556,0,35.15,29.81,36.85,0.0,1.0
width35_deg000_h25to25,3500.0,35.0,25.0,25,25,1.4,0,35.0,29.76,37.01,0.0,1.0
width35_deg000_h5to10,3500.0,35.0,7.5,5,10,4.666666666666667,0,35.52,30.21,36.37,0.0,1.0
width35_deg000_h5to15,3500.0,35.0,10.0,5,15,3.5,0,35.49,30.0,36.44,0.0,1.0
width35_deg000_h5to20,3500.0,35.0,12.5,5,20,2.8,0,35.51,29.81,36.44,0.0,1.0
width35_deg000_h5to25,3500.0,35.0,15.0,5,25,2.3333333333333335,0,35.56,29.88,36.43,0.0,1.0
width35_deg000_h5to5,3500.0,35.0,5.0,5,5,7.0,0,35.68,30.21,36.35,0.0,1.0
width35_deg030_h10to10,3499.999999999999,35.0,10.0,10,10,3.5,30,34.39,29.34,37.15,0.49999999999999994,0.8660254037844387
width35_deg030_h10to15,3499.999999999999,35.0,12.5,10,15,2.8,30,34.18,29.41,37.14,0.49999999999999994,0.8660254037844387
width35_deg030_h10to20,3499.999999999999,35.0,15.0,10,20,2.3333333333333335,30,34.09,28.87,37.14,0.49999999999999994,0.8660254037844387
width35_deg030_h10to25,3499.999999999999,35.0,17.5,10,25,2.0,30,34.05,28.96,37.14,0.49999999999999994,0.8660254037844387
width35_deg030_h15to15,3499.999999999999,35.0,15.0,15,15,2.3333333333333335,30,33.82,29.4,37.17,0.49999999999999994,0.8660254037844387
width35_deg030_h15to20,3499.999999999999,35.0,17.5,15,20,2.0,30,33.74,28.87,37.17,0.49999999999999994,0.8660254037844387
width35_deg030_h15to25,3499.999999999999,35.0,20.0,15,25,1.75,30,33.71,28.96,37.17,0.49999999999999994,0.8660254037844387
width35_deg030_h20to20,3499.999999999999,35.0,20.0,20,20,1.75,30,33.39,28.77,37.16,0.49999999999999994,0.8660254037844387
width35_deg030_h20to25,3499.999999999999,35.0,22.5,20,25,1.5555555555555556,30,33.37,28.86,37.16,0.49999999999999994,0.8660254037844387
width35_deg030_h25to25,3499.999999999999,35.0,25.0,25,25,1.4,30,33.05,28.81,37.22,0.49999999999999994,0.8660254037844387
width35_deg030_h5to10,3499.999999999999,35.0,7.5,5,10,4.666666666666667,30,34.86,29.45,37.14,0.49999999999999994,0.8660254037844387
width35_deg030_h5to15,3499.999999999999,35.0,10.0,5,15,3.5,30,34.64,29.49,37.13,0.49999999999999994,0.8660254037844387
width35_deg030_h5to20,3499.999999999999,35.0,12.5,5,20,2.8,30,34.53,28.9,37.13,0.49999999999999994,0.8660254037844387
width35_deg030_h5to25,3499.999999999999,35.0,15.0,5,25,2.3333333333333335,30,34.47,28.97,37.13,0.49999999999999994,0.8660254037844387
width35_deg030_h5to5,3499.999999999999,35.0,5.0,5,5,7.0,30,35.15,29.76,37.03,0.49999999999999994,0.8660254037844387
width35_deg060_h10to10,3500.0,35.0,10.0,10,10,3.5,60,32.93,30.14,36.33,0.8660254037844386,0.5000000000000001
width35_deg060_h10to15,3500.0,35.0,12.5,10,15,2.8,60,32.51,29.57,36.34,0.8660254037844386,0.5000000000000001
width35_deg060_h10to20,3500.0,35.0,15.0,10,20,2.3333333333333335,60,32.25,29.62,36.34,0.8660254037844386,0.5000000000000001
width35_deg060_h10to25,3500.0,35.0,17.5,10,25,2.0,60,32.04,28.84,36.36,0.8660254037844386,0.5000000000000001
width35_deg060_h15to15,3500.0,35.0,15.0,15,15,2.3333333333333335,60,31.89,29.53,36.33,0.8660254037844386,0.5000000000000001
width35_deg060_h15to20,3500.0,35.0,17.5,15,20,2.0,60,31.64,29.13,36.34,0.8660254037844386,0.5000000000000001
width35_deg060_h15to25,3500.0,35.0,20.0,15,25,1.75,60,31.46,28.73,36.34,0.8660254037844386,0.5000000000000001
width35_deg060_h20to20,3500.0,35.0,20.0,20,20,1.75,60,31.19,29.06,36.33,0.8660254037844386,0.5000000000000001
width35_deg060_h20to25,3500.0,35.0,22.5,20,25,1.5555555555555556,60,31.02,28.68,36.34,0.8660254037844386,0.5000000000000001
width35_deg060_h25to25,3500.0,35.0,25.0,25,25,1.4,60,30.63,28.63,36.33,0.8660254037844386,0.5000000000000001
width35_deg060_h5to10,3500.0,35.0,7.5,5,10,4.666666666666667,60,33.76,30.17,36.34,0.8660254037844386,0.5000000000000001
width35_deg060_h5to15,3500.0,35.0,10.0,5,15,3.5,60,33.34,29.58,36.34,0.8660254037844386,0.5000000000000001
width35_deg060_h5to20,3500.0,35.0,12.5,5,20,2.8,60,33.05,29.63,36.37,0.8660254037844386,0.5000000000000001
width35_deg060_h5to25,3500.0,35.0,15.0,5,25,2.3333333333333335,60,32.85,28.81,36.43,0.8660254037844386,0.5000000000000001
width35_deg060_h5to5,3500.0,35.0,5.0,5,5,7.0,60,34.34,30.2,36.33,0.8660254037844386,0.5000000000000001
width35_deg090_h10to10,3500.0,35.0,10.0,10,10,3.5,90,32.42,31.13,36.33,1.0,6.123233995736766e-17
width35_deg090_h10to15,3500.0,35.0,12.5,10,15,2.8,90,31.84,30.62,36.34,1.0,6.123233995736766e-17
width35_deg090_h10to20,3500.0,35.0,15.0,10,20,2.3333333333333335,90,31.38,29.77,36.33,1.0,6.123233995736766e-17
width35_deg090_h10to25,3500.0,35.0,17.5,10,25,2.0,90,31.13,29.2,36.34,1.0,6.123233995736766e-17
width35_deg090_h15to15,3500.0,35.0,15.0,15,15,2.3333333333333335,90,31.21,30.15,36.33,1.0,6.123233995736766e-17
width35_deg090_h15to20,3500.0,35.0,17.5,15,20,2.0,90,30.79,29.54,36.34,1.0,6.123233995736766e-17
width35_deg090_h15to25,3500.0,35.0,20.0,15,25,1.75,90,30.55,29.24,36.33,1.0,6.123233995736766e-17
width35_deg090_h20to20,3500.0,35.0,20.0,20,20,1.75,90,30.4,29.13,36.33,1.0,6.123233995736766e-17
width35_deg090_h20to25,3500.0,35.0,22.5,20,25,1.5555555555555556,90,30.19,28.82,36.34,1.0,6.123233995736766e-17
width35_deg090_h25to25,3500.0,35.0,25.0,25,25,1.4,90,29.94,28.39,36.33,1.0,6.123233995736766e-17
width35_deg090_h5to10,3500.0,35.0,7.5,5,10,4.666666666666667,90,33.25,31.65,36.34,1.0,6.123233995736766e-17
width35_deg090_h5to15,3500.0,35.0,10.0,5,15,3.5,90,32.64,31.05,36.33,1.0,6.123233995736766e-17
width35_deg090_h5to20,3500.0,35.0,12.5,5,20,2.8,90,32.16,30.19,36.34,1.0,6.123233995736766e-17
width35_deg090_h5to25,3500.0,35.0,15.0,5,25,2.3333333333333335,90,31.91,30.25,36.34,1.0,6.123233995736766e-17
width35_deg090_h5to5,3500.0,35.0,5.0,5,5,7.0,90,34.02,31.96,36.33,1.0,6.123233995736766e-17
width35_deg120_h10to10,3499.9999999999995,35.0,10.0,10,10,3.5,120,32.89,30.38,36.33,0.8660254037844387,-0.4999999999999998
width35_deg120_h10to15,3499.9999999999995,35.0,12.5,10,15,2.8,120,32.26,30.28,36.33,0.8660254037844387,-0.4999999999999998
width35_deg120_h10to20,3499.9999999999995,35.0,15.0,10,20,2.3333333333333335,120,31.81,30.26,36.33,0.8660254037844387,-0.4999999999999998
width35_deg120_h10to25,3499.9999999999995,35.0,17.5,10,25,2.0,120,31.42,30.06,36.34,0.8660254037844387,-0.4999999999999998
width35_deg120_h15to15,3499.9999999999995,35.0,15.0,15,15,2.3333333333333335,120,31.78,29.58,36.33,0.8660254037844387,-0.4999999999999998
width35_deg120_h15to20,3499.9999999999995,35.0,17.5,15,20,2.0,120,31.35,29.55,36.33,0.8660254037844387,-0.4999999999999998
width35_deg120_h15to25,3499.9999999999995,35.0,20.0,15,25,1.75,120,30.96,29.37,36.33,0.8660254037844387,-0.4999999999999998
width35_deg120_h20to20,3499.9999999999995,35.0,20.0,20,20,1.75,120,31.13,29.05,36.33,0.8660254037844387,-0.4999999999999998
width35_deg120_h20to25,3499.9999999999995,35.0,22.5,20,25,1.5555555555555556,120,30.76,28.97,36.33,0.8660254037844387,-0.4999999999999998
width35_deg120_h25to25,3499.9999999999995,35.0,25.0,25,25,1.4,120,30.58,28.66,36.33,0.8660254037844387,-0.4999999999999998
width35_deg120_h5to10,3499.9999999999995,35.0,7.5,5,10,4.666666666666667,120,33.5,30.92,36.33,0.8660254037844387,-0.4999999999999998
width35_deg120_h5to15,3499.9999999999995,35.0,10.0,5,15,3.5,120,32.86,30.63,36.33,0.8660254037844387,-0.4999999999999998
width35_deg120_h5to20,3499.9999999999995,35.0,12.5,5,20,2.8,120,32.4,30.42,36.34,0.8660254037844387,-0.4999999999999998
width35_deg120_h5to25,3499.9999999999995,35.0,15.0,5,25,2.3333333333333335,120,31.98,30.41,36.34,0.8660254037844387,-0.4999999999999998
width35_deg120_h5to5,3499.9999999999995,35.0,5.0,5,5,7.0,120,34.23,30.98,36.33,0.8660254037844387,-0.4999999999999998
width35_deg150_h10to10,3500.0,35.0,10.0,10,10,3.5,150,34.24,29.58,37.1,0.49999999999999994,-0.8660254037844387
width35_deg150_h10to15,3500.0,35.0,12.5,10,15,2.8,150,33.87,29.48,37.12,0.49999999999999994,-0.8660254037844387
width35_deg150_h10to20,3500.0,35.0,15.0,10,20,2.3333333333333335,150,33.51,29.36,37.14,0.49999999999999994,-0.8660254037844387
width35_deg150_h10to25,3500.0,35.0,17.5,10,25,2.0,150,33.17,29.27,37.16,0.49999999999999994,-0.8660254037844387
width35_deg150_h15to15,3500.0,35.0,15.0,15,15,2.3333333333333335,150,33.64,29.54,37.11,0.49999999999999994,-0.8660254037844387
width35_deg150_h15to20,3500.0,35.0,17.5,15,20,2.0,150,33.3,29.42,37.13,0.49999999999999994,-0.8660254037844387
width35_deg150_h15to25,3500.0,35.0,20.0,15,25,1.75,150,32.97,29.3,37.15,0.49999999999999994,-0.8660254037844387
width35_deg150_h20to20,3500.0,35.0,20.0,20,20,1.75,150,33.21,28.78,37.12,0.49999999999999994,-0.8660254037844387
width35_deg150_h20to25,3500.0,35.0,22.5,20,25,1.5555555555555556,150,32.89,28.7,37.15,0.49999999999999994,-0.8660254037844387
width35_deg150_h25to25,3500.0,35.0,25.0,25,25,1.4,150,32.88,28.82,37.14,0.49999999999999994,-0.8660254037844387
width35_deg150_h5to10,3500.0,35.0,7.5,5,10,4.666666666666667,150,34.59,30.11,37.0,0.49999999999999994,-0.8660254037844387
width35_deg150_h5to15,3500.0,35.0,10.0,5,15,3.5,150,34.22,30.01,37.02,0.49999999999999994,-0.8660254037844387
width35_deg150_h5to20,3500.0,35.0,12.5,5,20,2.8,150,33.85,29.89,37.03,0.49999999999999994,-0.8660254037844387
width35_deg150_h5to25,3500.0,35.0,15.0,5,25,2.3333333333333335,150,33.49,29.8,37.05,0.49999999999999994,-0.8660254037844387
width35_deg150_h5to5,3500.0,35.0,5.0,5,5,7.0,150,35.02,30.27,36.99,0.49999999999999994,-0.8660254037844387
width35_deg180_h10to10,3500.0,35.0,10.0,10,10,3.5,180,35.3,30.19,36.4,1.2246467991473532e-16,-1.0
width35_deg180_h10to15,3500.0,35.0,12.5,10,15,2.8,180,35.18,30.17,36.51,1.2246467991473532e-16,-1.0
width35_deg180_h10to20,3500.0,35.0,15.0,10,20,2.3333333333333335,180,34.98,30.07,36.5,1.2246467991473532e-16,-1.0
width35_deg180_h10to25,3500.0,35.0,17.5,10,25,2.0,180,34.79,29.98,36.55,1.2246467991473532e-16,-1.0
width35_deg180_h15to15,3500.0,35.0,15.0,15,15,2.3333333333333335,180,35.18,29.88,36.58,1.2246467991473532e-16,-1.0
width35_deg180_h15to20,3500.0,35.0,17.5,15,20,2.0,180,34.99,29.84,36.56,1.2246467991473532e-16,-1.0
width35_deg180_h15to25,3500.0,35.0,20.0,15,25,1.75,180,34.82,29.81,36.66,1.2246467991473532e-16,-1.0
width35_deg180_h20to20,3500.0,35.0,20.0,20,20,1.75,180,35.06,29.75,36.71,1.2246467991473532e-16,-1.0
width35_deg180_h20to25,3500.0,35.0,22.5,20,25,1.5555555555555556,180,34.9,29.69,36.77,1.2246467991473532e-16,-1.0
width35_deg180_h25to25,3500.0,35.0,25.0,25,25,1.4,180,35.0,29.76,37.01,1.2246467991473532e-16,-1.0
width35_deg180_h5to10,3500.0,35.0,7.5,5,10,4.666666666666667,180,35.46,30.2,36.41,1.2246467991473532e-16,-1.0
width35_deg180_h5to15,3500.0,35.0,10.0,5,15,3.5,180,35.33,30.18,36.48,1.2246467991473532e-16,-1.0
width35_deg180_h5to20,3500.0,35.0,12.5,5,20,2.8,180,35.11,30.08,36.46,1.2246467991473532e-16,-1.0
width35_deg180_h5to25,3500.0,35.0,15.0,5,25,2.3333333333333335,180,34.91,29.99,36.51,1.2246467991473532e-16,-1.0
width35_deg180_h5to5,3500.0,35.0,5.0,5,5,7.0,180,35.68,30.21,36.35,1.2246467991473532e-16,-1.0
width40_deg000_h10to10,4000.0,40.0,10.0,10,10,4.0,0,35.4,30.2,36.4,0.0,1.0
width40_deg000_h10to15,4000.0,40.0,12.5,10,15,3.2,0,35.38,30.25,36.47,0.0,1.0
width40_deg000_h10to20,4000.0,40.0,15.0,10,20,2.6666666666666665,0,35.41,30.27,36.51,0.0,1.0
width40_deg000_h10to25,4000.0,40.0,17.5,10,25,2.2857142857142856,0,35.47,30.34,36.63,0.0,1.0
width40_deg000_h15to15,4000.0,40.0,15.0,15,15,2.6666666666666665,0,35.28,30.24,36.58,0.0,1.0
width40_deg000_h15to20,4000.0,40.0,17.5,15,20,2.2857142857142856,0,35.32,30.25,36.61,0.0,1.0
width40_deg000_h15to25,4000.0,40.0,20.0,15,25,2.0,0,35.39,30.34,36.74,0.0,1.0
width40_deg000_h20to20,4000.0,40.0,20.0,20,20,2.0,0,35.14,30.16,36.66,0.0,1.0
width40_deg000_h20to25,4000.0,40.0,22.5,20,25,1.7777777777777777,0,35.23,30.26,36.73,0.0,1.0
width40_deg000_h25to25,4000.0,40.0,25.0,25,25,1.6,0,35.09,30.19,36.78,0.0,1.0
width40_deg000_h5to10,4000.0,40.0,7.5,5,10,5.333333333333333,0,35.6,30.21,36.37,0.0,1.0
width40_deg000_h5to15,4000.0,40.0,10.0,5,15,4.0,0,35.57,30.26,36.43,0.0,1.0
width40_deg000_h5to20,4000.0,40.0,12.5,5,20,3.2,0,35.59,30.27,36.44,0.0,1.0
width40_deg000_h5to25,4000.0,40.0,15.0,5,25,2.6666666666666665,0,35.64,30.34,36.44,0.0,1.0
width40_deg000_h5to5,4000.0,40.0,5.0,5,5,8.0,0,35.75,30.2,36.35,0.0,1.0
width40_deg030_h10to10,4000.0,40.0,10.0,10,10,4.0,30,34.6,29.35,37.03,0.49999999999999994,0.8660254037844387
width40_deg030_h10to15,4000.0,40.0,12.5,10,15,3.2,30,34.42,29.42,37.08,0.49999999999999994,0.8660254037844387
width40_deg030_h10to20,4000.0,40.0,15.0,10,20,2.6666666666666665,30,34.27,28.8,37.08,0.49999999999999994,0.8660254037844387
width40_deg030_h10to25,4000.0,40.0,17.5,10,25,2.2857142857142856,30,34.24,28.9,37.08,0.49999999999999994,0.8660254037844387
width40_deg030_h15to15,4000.0,40.0,15.0,15,15,2.6666666666666665,30,34.09,29.41,37.12,0.49999999999999994,0.8660254037844387
width40_deg030_h15to20,4000.0,40.0,17.5,15,20,2.2857142857142856,30,33.96,28.79,37.11,0.49999999999999994,0.8660254037844387
width40_deg030_h15to25,4000.0,40.0,20.0,15,25,2.0,30,33.93,28.9,37.11,0.49999999999999994,0.8660254037844387
width40_deg030_h20to20,4000.0,40.0,20.0,20,20,2.0,30,33.63,28.7,37.13,0.49999999999999994,0.8660254037844387
width40_deg030_h20to25,4000.0,40.0,22.5,20,25,1.7777777777777777,30,33.62,28.81,37.13,0.49999999999999994,0.8660254037844387
width40_deg030_h25to25,4000.0,40.0,25.0,25,25,1.6,30,33.34,28.75,37.15,0.49999999999999994,0.8660254037844387
width40_deg030_h5to10,4000.0,40.0,7.5,5,10,5.333333333333333,30,35.01,29.45,37.02,0.49999999999999994,0.8660254037844387
width40_deg030_h5to15,4000.0,40.0,10.0,5,15,4.0,30,34.82,29.5,37.08,0.49999999999999994,0.8660254037844387
width40_deg030_h5to20,4000.0,40.0,12.5,5,20,3.2,30,34.67,28.86,37.07,0.49999999999999994,0.8660254037844387
width40_deg030_h5to25,4000.0,40.0,15.0,5,25,2.6666666666666665,30,34.63,28.96,37.07,0.49999999999999994,0.8660254037844387
width40_deg030_h5to5,4000.0,40.0,5.0,5,5,8.0,30,35.29,29.76,36.92,0.49999999999999994,0.8660254037844387
width40_deg060_h10to10,3999.999999999999,40.0,10.0,10,10,4.0,60,33.27,30.16,36.33,0.8660254037844386,0.5000000000000001
width40_deg060_h10to15,3999.999999999999,40.0,12.5,10,15,3.2,60,32.82,29.56,36.34,0.8660254037844386,0.5000000000000001
width40_deg060_h10to20,3999.999999999999,40.0,15.0,10,20,2.6666666666666665,60,32.58,29.56,36.34,0.8660254037844386,0.5000000000000001
width40_deg060_h10to25,3999.999999999999,40.0,17.5,10,25,2.2857142857142856,60,32.32,28.85,36.36,0.8660254037844386,0.5000000000000001
width40_deg060_h15to15,3999.999999999999,40.0,15.0,15,15,2.6666666666666665,60,32.27,29.53,36.33,0.8660254037844386,0.5000000000000001
width40_deg060_h15to20,3999.999999999999,40.0,17.5,15,20,2.2857142857142856,60,32.04,29.52,36.34,0.8660254037844386,0.5000000000000001
width40_deg060_h15to25,3999.999999999999,40.0,20.0,15,25,2.0,60,31.79,28.82,36.34,0.8660254037844386,0.5000000000000001
width40_deg060_h20to20,3999.999999999999,40.0,20.0,20,20,2.0,60,31.55,29.45,36.33,0.8660254037844386,0.5000000000000001
width40_deg060_h20to25,3999.999999999999,40.0,22.5,20,25,1.7777777777777777,60,31.32,28.74,36.34,0.8660254037844386,0.5000000000000001
width40_deg060_h25to25,3999.999999999999,40.0,25.0,25,25,1.6,60,30.96,28.68,36.33,0.8660254037844386,0.5000000000000001
width40_deg060_h5to10,3999.999999999999,40.0,7.5,5,10,5.333333333333333,60,34.04,30.19,36.34,0.8660254037844386,0.5000000000000001
width40_deg060_h5to15,3999.999999999999,40.0,10.0,5,15,4.0,60,33.59,29.58,36.34,0.8660254037844386,0.5000000000000001
width40_deg060_h5to20,3999.999999999999,40.0,12.5,5,20,3.2,60,33.33,29.57,36.36,0.8660254037844386,0.5000000000000001
width40_deg060_h5to25,3999.999999999999,40.0,15.0,5,25,2.6666666666666665,60,33.07,28.84,36.36,0.8660254037844386,0.5000000000000001
width40_deg060_h5to5,3999.999999999999,40.0,5.0,5,5,8.0,60,34.58,30.5,36.33,0.8660254037844386,0.5000000000000001
width40_deg090_h10to10,4000.0,40.0,10.0,10,10,4.0,90,32.78,31.23,36.07,1.0,6.123233995736766e-17
width40_deg090_h10to15,4000.0,40.0,12.5,10,15,3.2,90,32.17,30.62,36.0,1.0,6.123233995736766e-17
width40_deg090_h10to20,4000.0,40.0,15.0,10,20,2.6666666666666665,90,31.77,30.23,35.96,1.0,6.123233995736766e-17
width40_deg090_h10to25,4000.0,40.0,17.5,10,25,2.2857142857142856,90,31.41,29.81,35.03,1.0,6.123233995736766e-17
width40_deg090_h15to15,4000.0,40.0,15.0,15,15,2.6666666666666665,90,31.5,30.4,35.96,1.0,6.123233995736766e-17
width40_deg090_h15to20,4000.0,40.0,17.5,15,20,2.2857142857142856,90,31.12,30.16,35.9,1.0,6.123233995736766e-17
width40_deg090_h15to25,4000.0,40.0,20.0,15,25,2.0,90,30.77,29.56,35.0,1.0,6.123233995736766e-17
width40_deg090_h20to20,4000.0,40.0,20.0,20,20,2.0,90,30.76,29.71,35.04,1.0,6.123233995736766e-17
width40_deg090_h20to25,4000.0,40.0,22.5,20,25,1.7777777777777777,90,30.43,29.14,34.97,1.0,6.123233995736766e-17
width40_deg090_h25to25,4000.0,40.0,25.0,25,25,1.6,90,30.07,29.13,34.14,1.0,6.123233995736766e-17
width40_deg090_h5to10,4000.0,40.0,7.5,5,10,5.333333333333333,90,33.58,31.67,36.13,1.0,6.123233995736766e-17
width40_deg090_h5to15,4000.0,40.0,10.0,5,15,4.0,90,32.96,31.05,36.07,1.0,6.123233995736766e-17
width40_deg090_h5to20,4000.0,40.0,12.5,5,20,3.2,90,32.56,31.06,36.02,1.0,6.123233995736766e-17
width40_deg090_h5to25,4000.0,40.0,15.0,5,25,2.6666666666666665,90,32.19,30.24,35.94,1.0,6.123233995736766e-17
width40_deg090_h5to5,4000.0,40.0,5.0,5,5,8.0,90,34.3,31.96,36.19,1.0,6.123233995736766e-17
width40_deg120_h10to10,3999.9999999999995,40.0,10.0,10,10,4.0,120,33.22,30.4,36.33,0.8660254037844387,-0.4999999999999998
width40_deg120_h10to15,3999.9999999999995,40.0,12.5,10,15,3.2,120,32.66,30.3,36.33,0.8660254037844387,-0.4999999999999998
width40_deg120_h10to20,3999.9999999999995,40.0,15.0,10,20,2.6666666666666665,120,32.2,30.26,36.33,0.8660254037844387,-0.4999999999999998
width40_deg120_h10to25,3999.9999999999995,40.0,17.5,10,25,2.2857142857142856,120,31.81,30.22,36.33,0.8660254037844387,-0.4999999999999998
width40_deg120_h15to15,3999.9999999999995,40.0,15.0,15,15,2.6666666666666665,120,32.14,29.58,36.33,0.8660254037844387,-0.4999999999999998
width40_deg120_h15to20,3999.9999999999995,40.0,17.5,15,20,2.2857142857142856,120,31.69,29.53,36.33,0.8660254037844387,-0.4999999999999998
width40_deg120_h15to25,3999.9999999999995,40.0,20.0,15,25,2.0,120,31.31,29.48,36.33,0.8660254037844387,-0.4999999999999998
width40_deg120_h20to20,3999.9999999999995,40.0,20.0,20,20,2.0,120,31.49,29.49,36.33,0.8660254037844387,-0.4999999999999998
width40_deg120_h20to25,3999.9999999999995,40.0,22.5,20,25,1.7777777777777777,120,31.12,29.43,36.33,0.8660254037844387,-0.4999999999999998
width40_deg120_h25to25,3999.9999999999995,40.0,25.0,25,25,1.6,120,30.93,28.97,36.33,0.8660254037844387,-0.4999999999999998
width40_deg120_h5to10,3999.9999999999995,40.0,7.5,5,10,5.333333333333333,120,33.82,30.93,36.33,0.8660254037844387,-0.4999999999999998
width40_deg120_h5to15,3999.9999999999995,40.0,10.0,5,15,4.0,120,33.26,30.83,36.33,0.8660254037844387,-0.4999999999999998
width40_deg120_h5to20,3999.9999999999995,40.0,12.5,5,20,3.2,120,32.79,30.81,36.33,0.8660254037844387,-0.4999999999999998
width40_deg120_h5to25,3999.9999999999995,40.0,15.0,5,25,2.6666666666666665,120,32.39,30.76,36.34,0.8660254037844387,-0.4999999999999998
width40_deg120_h5to5,3999.9999999999995,40.0,5.0,5,5,8.0,120,34.49,31.0,36.33,0.8660254037844387,-0.4999999999999998
width40_deg150_h10to10,4000.0000000000005,40.0,10.0,10,10,4.0,150,34.45,29.59,36.93,0.49999999999999994,-0.8660254037844387
width40_deg150_h10to15,4000.0000000000005,40.0,12.5,10,15,3.2,150,34.12,29.49,36.95,0.49999999999999994,-0.8660254037844387
width40_deg150_h10to20,4000.0000000000005,40.0,15.0,10,20,2.6666666666666665,150,33.8,29.37,36.96,0.49999999999999994,-0.8660254037844387
width40_deg150_h10to25,4000.0000000000005,40.0,17.5,10,25,2.2857142857142856,150,33.5,29.28,36.99,0.49999999999999994,-0.8660254037844387
width40_deg150_h15to15,4000.0000000000005,40.0,15.0,15,15,2.6666666666666665,150,33.92,29.53,37.07,0.49999999999999994,-0.8660254037844387
